timestamp,open,high,low,close,volume,transparent_open,transparent_high,transparent_low,transparent_close,transparent_volume,volume_transparency.A
2022-11-16T00:00:00Z,0.0000023072645,0.0000023274724,0.0000022382723,0.0000022617403,7.31,0.0000023072645,0.0000023274724,0.0000022382723,0.0000022617403,7.31,7
2022-11-04T00:00:00Z,0.0000028112390,0.0000030102716,0.0000028025067,0.0000030102716,51.49,0.0000028112390,0.0000030102716,0.0000028025067,0.0000030102716,51.49,51
2022-11-03T00:00:00Z,0.0000027769738,0.0000029406072,0.0000027630908,0.0000028628076,165.05,0.0000027769738,0.0000029406072,0.0000027630908,0.0000028628076,165.05,165
2022-10-31T00:00:00Z,0.0000025485707,0.0000027418753,0.0000024928024,0.0000026473304,7.78,0.0000025485707,0.0000027418753,0.0000024928024,0.0000026473304,7.78,7
2022-10-29T00:00:00Z,0.0000024324708,0.0000024428443,0.0000024107079,0.0000024107079,111.42,0.0000024324708,0.0000024428443,0.0000024107079,0.0000024107079,111.42,111
2022-10-27T00:00:00Z,0.0000023748681,0.0000023997760,0.0000023313823,0.0000023515679,6.36,0.0000023748681,0.0000023997760,0.0000023313823,0.0000023515679,6.36,6
2022-10-25T00:00:00Z,0.0000023109831,0.0000023776841,0.0000022955820,0.0000023295539,45.58,0.0000023109831,0.0000023776841,0.0000022955820,0.0000023295539,45.58,45
2022-10-19T00:00:00Z,0.0000022417188,0.0000022506675,0.0000022227291,0.0000022352531,6.45,0.0000022417188,0.0000022506675,0.0000022227291,0.0000022352531,6.45,6
2022-10-17T00:00:00Z,0.0000022601474,0.0000022853144,0.0000022368188,0.0000022812046,68.70,0.0000022601474,0.0000022853144,0.0000022368188,0.0000022812046,68.70,68
2022-10-11T00:00:00Z,0.0000023368547,0.0000023368547,0.0000022835880,0.0000022835880,24.70,0.0000023368547,0.0000023368547,0.0000022835880,0.0000022835880,24.70,24
2022-10-10T00:00:00Z,0.0000024074756,0.0000024074756,0.0000022795377,0.0000022795377,183.88,0.0000024074756,0.0000024074756,0.0000022795377,0.0000022795377,183.88,183
2022-10-09T00:00:00Z,0.0000025206935,0.0000025265524,0.0000025103193,0.0000025265524,77.53,0.0000025206935,0.0000025265524,0.0000025103193,0.0000025265524,77.53,77
2022-10-08T00:00:00Z,0.0000024796108,0.0000026169925,0.0000024796108,0.0000026169925,150.43,0.0000024796108,0.0000026169925,0.0000024796108,0.0000026169925,150.43,150
2022-10-04T00:00:00Z,0.0000025155072,0.0000026573767,0.0000025155072,0.0000026573767,52.90,0.0000025155072,0.0000026573767,0.0000025155072,0.0000026573767,52.90,52
2022-10-03T00:00:00Z,0.0000026068431,0.0000026068431,0.0000025657494,0.0000025657494,131.37,0.0000026068431,0.0000026068431,0.0000025657494,0.0000025657494,131.37,131
2022-10-02T00:00:00Z,0.0000025942292,0.0000026382496,0.0000025580282,0.0000026109891,4.71,0.0000025942292,0.0000026382496,0.0000025580282,0.0000026109891,4.71,4
2022-10-01T00:00:00Z,0.0000026491219,0.0000026491219,0.0000025845764,0.0000025982708,44.91,0.0000026491219,0.0000026491219,0.0000025845764,0.0000025982708,44.91,44
2022-09-30T00:00:00Z,0.0000026522858,0.0000026980651,0.0000026181900,0.0000026542461,11.97,0.0000026522858,0.0000026980651,0.0000026181900,0.0000026542461,11.97,11
2022-09-29T00:00:00Z,0.0000026446125,0.0000027054818,0.0000026444268,0.0000027054818,64.45,0.0000026446125,0.0000027054818,0.0000026444268,0.0000027054818,64.45,64
2022-09-27T00:00:00Z,0.0000026868368,0.0000027391156,0.0000026129263,0.0000026129263,88.37,0.0000026868368,0.0000027391156,0.0000026129263,0.0000026129263,88.37,88
2022-09-26T00:00:00Z,0.0000026612369,0.0000027587113,0.0000026612369,0.0000027587113,18.68,0.0000026612369,0.0000027587113,0.0000026612369,0.0000027587113,18.68,18
2022-09-25T00:00:00Z,0.0000026654427,0.0000027164534,0.0000026352711,0.0000026665162,4.81,0.0000026654427,0.0000027164534,0.0000026352711,0.0000026665162,4.81,4
2022-09-24T00:00:00Z,0.0000027037789,0.0000027750536,0.0000026754769,0.0000026754769,17.49,0.0000027037789,0.0000027750536,0.0000026754769,0.0000026754769,17.49,17
2022-09-23T00:00:00Z,0.0000026996865,0.0000027398118,0.0000026526163,0.0000027248104,9.83,0.0000026996865,0.0000027398118,0.0000026526163,0.0000027248104,9.83,9
2022-09-22T00:00:00Z,0.0000025940061,0.0000027198266,0.0000025940061,0.0000027014872,7.30,0.0000025940061,0.0000027198266,0.0000025940061,0.0000027014872,7.30,7
2022-09-21T00:00:00Z,0.0000027014866,0.0000027333469,0.0000026239791,0.0000026239791,46.63,0.0000027014866,0.0000027333469,0.0000026239791,0.0000026239791,46.63,46
2022-09-20T00:00:00Z,0.0000027375758,0.0000027515977,0.0000026821127,0.0000026985792,34.91,0.0000027375758,0.0000027515977,0.0000026821127,0.0000026985792,34.91,34
2022-09-19T00:00:00Z,0.0000026142623,0.0000027213802,0.0000025808217,0.0000027213802,49.67,0.0000026142623,0.0000027213802,0.0000025808217,0.0000027213802,49.67,49
2022-09-18T00:00:00Z,0.0000027437908,0.0000027437908,0.0000026765330,0.0000026937637,154.61,0.0000027437908,0.0000027437908,0.0000026765330,0.0000026937637,154.61,154
2022-09-17T00:00:00Z,0.0000028454629,0.0000028454629,0.0000027495375,0.0000027495375,213.00,0.0000028454629,0.0000028454629,0.0000027495375,0.0000027495375,213.00,212
2022-09-14T00:00:00Z,0.0000030966502,0.0000031576245,0.0000030540575,0.0000031170881,6.98,0.0000030966502,0.0000031576245,0.0000030540575,0.0000031170881,6.98,6
2022-09-09T00:00:00Z,0.0000030709615,0.0000031322817,0.0000030709615,0.0000031322817,130.93,0.0000030709615,0.0000031322817,0.0000030709615,0.0000031322817,130.93,130
2022-09-08T00:00:00Z,0.0000030097915,0.0000030097915,0.0000029887166,0.0000029887166,213.13,0.0000030097915,0.0000030097915,0.0000029887166,0.0000029887166,213.13,213
2022-09-07T00:00:00Z,0.0000028583750,0.0000031135382,0.0000028583750,0.0000031135382,109.91,0.0000028583750,0.0000031135382,0.0000028583750,0.0000031135382,109.91,109
2022-09-06T00:00:00Z,0.0000031225326,0.0000031415797,0.0000028924064,0.0000028924064,23.05,0.0000031225326,0.0000031415797,0.0000028924064,0.0000028924064,23.05,23
2022-09-05T00:00:00Z,0.0000030828872,0.0000032457829,0.0000030576836,0.0000030576836,90.66,0.0000030828872,0.0000032457829,0.0000030576836,0.0000030576836,90.66,90
2022-09-04T00:00:00Z,0.0000032921089,0.0000032921089,0.0000031571759,0.0000031571759,393.03,0.0000032921089,0.0000032921089,0.0000031571759,0.0000031571759,393.03,393
2022-09-03T00:00:00Z,0.0000035479105,0.0000035650805,0.0000035070352,0.0000035522914,7.19,0.0000035479105,0.0000035650805,0.0000035070352,0.0000035522914,7.19,7
2022-09-02T00:00:00Z,0.0000033872133,0.0000034435206,0.0000033267878,0.0000033766513,49.93,0.0000033872133,0.0000034435206,0.0000033267878,0.0000033766513,49.93,49
2022-09-01T00:00:00Z,0.0000034596239,0.0000034596239,0.0000033567811,0.0000033567811,292.53,0.0000034596239,0.0000034596239,0.0000033567811,0.0000033567811,292.53,292
2022-08-31T00:00:00Z,0.0000035052496,0.0000035986227,0.0000034546802,0.0000034683827,12.53,0.0000035052496,0.0000035986227,0.0000034546802,0.0000034683827,12.53,12
2022-08-29T00:00:00Z,0.0000035178495,0.0000036592496,0.0000034858283,0.0000036140049,23.56,0.0000035178495,0.0000036592496,0.0000034858283,0.0000036140049,23.56,23
2022-08-28T00:00:00Z,0.0000035205421,0.0000035914799,0.0000034607002,0.0000035130245,14.12,0.0000035205421,0.0000035914799,0.0000034607002,0.0000035130245,14.12,14
2022-08-27T00:00:00Z,0.0000034542563,0.0000035054788,0.0000034518160,0.0000035054788,127.93,0.0000034542563,0.0000035054788,0.0000034518160,0.0000035054788,127.93,127
2022-08-26T00:00:00Z,0.0000037402535,0.0000037402535,0.0000033938218,0.0000033938218,154.00,0.0000037402535,0.0000037402535,0.0000033938218,0.0000033938218,154.00,153
2022-08-25T00:00:00Z,0.0000037535771,0.0000040066573,0.0000037535771,0.0000040066573,36.13,0.0000037535771,0.0000040066573,0.0000037535771,0.0000040066573,36.13,36
2022-08-24T00:00:00Z,0.0000038929586,0.0000038929586,0.0000036788858,0.0000036788858,386.69,0.0000038929586,0.0000038929586,0.0000036788858,0.0000036788858,386.69,386
2022-08-23T00:00:00Z,0.0000041837064,0.0000041837064,0.0000039810496,0.0000039810496,161.60,0.0000041837064,0.0000041837064,0.0000039810496,0.0000039810496,161.60,161
2022-08-22T00:00:00Z,0.0000040440631,0.0000040930710,0.0000038952740,0.0000040332158,201.92,0.0000040440631,0.0000040930710,0.0000038952740,0.0000040332158,201.92,201
2022-08-21T00:00:00Z,0.0000035044408,0.0000037507752,0.0000035018648,0.0000037237573,8.07,0.0000035044408,0.0000037507752,0.0000035018648,0.0000037237573,8.07,8
2022-08-20T00:00:00Z,0.0000034579649,0.0000036392027,0.0000034579649,0.0000035897924,54.84,0.0000034579649,0.0000036392027,0.0000034579649,0.0000035897924,54.84,54
2022-08-19T00:00:00Z,0.0000037585236,0.0000037585236,0.0000034860693,0.0000035386372,27.97,0.0000037585236,0.0000037585236,0.0000034860693,0.0000035386372,27.97,27
2022-08-18T00:00:00Z,0.0000037707948,0.0000038119485,0.0000037325666,0.0000037610387,43.97,0.0000037707948,0.0000038119485,0.0000037325666,0.0000037610387,43.97,43
2022-08-17T00:00:00Z,0.0000041709508,0.0000041709508,0.0000038689622,0.0000038689622,521.01,0.0000041709508,0.0000041709508,0.0000038689622,0.0000038689622,521.01,521
2022-08-16T00:00:00Z,0.0000041622839,0.0000041622839,0.0000041083204,0.0000041611877,189.22,0.0000041622839,0.0000041622839,0.0000041083204,0.0000041611877,189.22,189
2022-08-15T00:00:00Z,0.0000041520276,0.0000041662723,0.0000041520276,0.0000041524614,254.87,0.0000041520276,0.0000041662723,0.0000041520276,0.0000041524614,254.87,254
2022-08-14T00:00:00Z,0.0000042309137,0.0000044706116,0.0000041479346,0.0000041479346,719.97,0.0000042309137,0.0000044706116,0.0000041479346,0.0000041479346,719.97,719
2022-08-13T00:00:00Z,0.0000039001746,0.0000043718530,0.0000039001746,0.0000039157206,227.69,0.0000039001746,0.0000043718530,0.0000039001746,0.0000039157206,227.69,227
2022-08-12T00:00:00Z,0.0000043964654,0.0000043964654,0.0000042036516,0.0000042036516,630.30,0.0000043964654,0.0000043964654,0.0000042036516,0.0000042036516,630.30,630
2022-08-11T00:00:00Z,0.0000043459056,0.0000044231305,0.0000043459056,0.0000043877599,119.79,0.0000043459056,0.0000044231305,0.0000043459056,0.0000043877599,119.79,119
2022-08-10T00:00:00Z,0.0000045308005,0.0000045308005,0.0000043323358,0.0000043323358,421.06,0.0000045308005,0.0000045308005,0.0000043323358,0.0000043323358,421.06,421
2022-08-09T00:00:00Z,0.0000043234881,0.0000045145071,0.0000043234881,0.0000045145071,532.88,0.0000043234881,0.0000045145071,0.0000043234881,0.0000045145071,532.88,532
2022-08-08T00:00:00Z,0.0000045641745,0.0000047405313,0.0000045641745,0.0000047405313,360.30,0.0000045641745,0.0000047405313,0.0000045641745,0.0000047405313,360.30,360
2022-08-07T00:00:00Z,0.0000045308859,0.0000046476211,0.0000044372229,0.0000046005174,80.94,0.0000045308859,0.0000046476211,0.0000044372229,0.0000046005174,80.94,80
2022-08-06T00:00:00Z,0.0000048776703,0.0000049798107,0.0000048414189,0.0000048918848,40.27,0.0000048776703,0.0000049798107,0.0000048414189,0.0000048918848,40.27,40
2022-08-05T00:00:00Z,0.0000047023501,0.0000048614457,0.0000047023501,0.0000048455778,95.57,0.0000047023501,0.0000048614457,0.0000047023501,0.0000048455778,95.57,95
2022-08-04T00:00:00Z,0.0000050037667,0.0000050037667,0.0000046799371,0.0000046799371,845.29,0.0000050037667,0.0000050037667,0.0000046799371,0.0000046799371,845.29,845
2022-08-03T00:00:00Z,0.0000046464695,0.0000049525033,0.0000046464695,0.0000049525033,78.95,0.0000046464695,0.0000049525033,0.0000046464695,0.0000049525033,78.95,78
2022-08-02T00:00:00Z,0.0000046910169,0.0000048308976,0.0000045808482,0.0000047343224,21.65,0.0000046910169,0.0000048308976,0.0000045808482,0.0000047343224,21.65,21
2022-08-01T00:00:00Z,0.0000045023566,0.0000046125801,0.0000043144747,0.0000043144747,313.44,0.0000045023566,0.0000046125801,0.0000043144747,0.0000043144747,313.44,313
2022-07-31T00:00:00Z,0.0000049169479,0.0000050667460,0.0000048563294,0.0000048796761,43.96,0.0000049169479,0.0000050667460,0.0000048563294,0.0000048796761,43.96,43
2022-07-30T00:00:00Z,0.0000049121629,0.0000050195238,0.0000048381308,0.0000049108618,92.41,0.0000049121629,0.0000050195238,0.0000048381308,0.0000049108618,92.41,92
2022-07-29T00:00:00Z,0.0000049217965,0.0000049227510,0.0000048815776,0.0000048815776,496.71,0.0000049217965,0.0000049227510,0.0000048815776,0.0000048815776,496.71,496
2022-07-28T00:00:00Z,0.0000044127817,0.0000048974381,0.0000044127817,0.0000048974381,115.73,0.0000044127817,0.0000048974381,0.0000044127817,0.0000048974381,115.73,115
2022-07-27T00:00:00Z,0.0000044106588,0.0000048152961,0.0000044066468,0.0000048036513,18.79,0.0000044106588,0.0000048152961,0.0000044066468,0.0000048036513,18.79,18
2022-07-26T00:00:00Z,0.0000042979138,0.0000044134258,0.0000042979138,0.0000043743618,130.16,0.0000042979138,0.0000044134258,0.0000042979138,0.0000043743618,130.16,130
2022-07-25T00:00:00Z,0.0000046845309,0.0000046845309,0.0000042995838,0.0000042995838,139.42,0.0000046845309,0.0000046845309,0.0000042995838,0.0000042995838,139.42,139
2022-07-24T00:00:00Z,0.0000046109425,0.0000046109425,0.0000043617805,0.0000043617805,12.39,0.0000046109425,0.0000046109425,0.0000043617805,0.0000043617805,12.39,12
2022-07-23T00:00:00Z,0.0000045802566,0.0000045802566,0.0000043178715,0.0000043178715,147.67,0.0000045802566,0.0000045802566,0.0000043178715,0.0000043178715,147.67,147
2022-07-22T00:00:00Z,0.0000047282261,0.0000047282261,0.0000042528246,0.0000042528246,209.38,0.0000047282261,0.0000047282261,0.0000042528246,0.0000042528246,209.38,209
2022-07-21T00:00:00Z,0.0000045407418,0.0000045407418,0.0000043794367,0.0000043794367,207.82,0.0000045407418,0.0000045407418,0.0000043794367,0.0000043794367,207.82,207
2022-07-20T00:00:00Z,0.0000049227063,0.0000049227063,0.0000046575571,0.0000046575571,951.65,0.0000049227063,0.0000049227063,0.0000046575571,0.0000046575571,951.65,951
2022-07-19T00:00:00Z,0.0000047778183,0.0000052839734,0.0000047778183,0.0000052839734,103.12,0.0000047778183,0.0000052839734,0.0000047778183,0.0000052839734,103.12,103
2022-07-18T00:00:00Z,0.0000047340907,0.0000049610042,0.0000047340907,0.0000047833450,676.01,0.0000047340907,0.0000049610042,0.0000047340907,0.0000047833450,676.01,676
2022-07-17T00:00:00Z,0.0000051776601,0.0000051776601,0.0000050998582,0.0000051195546,42.61,0.0000051776601,0.0000051776601,0.0000050998582,0.0000051195546,42.61,42
2022-07-16T00:00:00Z,0.0000048871931,0.0000051692496,0.0000048871931,0.0000051674192,106.72,0.0000048871931,0.0000051692496,0.0000048871931,0.0000051674192,106.72,106
2022-07-15T00:00:00Z,0.0000049604205,0.0000049604205,0.0000047950165,0.0000047950165,178.05,0.0000049604205,0.0000049604205,0.0000047950165,0.0000047950165,178.05,178
2022-07-14T00:00:00Z,0.0000048271764,0.0000050223214,0.0000047405115,0.0000047405115,749.33,0.0000048271764,0.0000050223214,0.0000047405115,0.0000047405115,749.33,749
2022-07-13T00:00:00Z,0.0000049463695,0.0000049654580,0.0000047675641,0.0000047675641,543.40,0.0000049463695,0.0000049654580,0.0000047675641,0.0000047675641,543.40,543
2022-07-12T00:00:00Z,0.0000047747254,0.0000049523304,0.0000047747254,0.0000048006463,113.93,0.0000047747254,0.0000049523304,0.0000047747254,0.0000048006463,113.93,113
2022-07-11T00:00:00Z,0.0000051570155,0.0000051570155,0.0000047399272,0.0000047399272,429.56,0.0000051570155,0.0000051570155,0.0000047399272,0.0000047399272,429.56,429
2022-07-10T00:00:00Z,0.0000052851150,0.0000052851150,0.0000051515647,0.0000051515647,235.66,0.0000052851150,0.0000052851150,0.0000051515647,0.0000051515647,235.66,235
2022-07-09T00:00:00Z,0.0000051547417,0.0000052532381,0.0000050493417,0.0000050493417,578.25,0.0000051547417,0.0000052532381,0.0000050493417,0.0000050493417,578.25,578
2022-07-08T00:00:00Z,0.0000050762226,0.0000052216933,0.0000050374416,0.0000051316908,74.10,0.0000050762226,0.0000052216933,0.0000050374416,0.0000051316908,74.10,74
2022-07-07T00:00:00Z,0.0000054760244,0.0000054760244,0.0000050685261,0.0000050685261,716.85,0.0000054760244,0.0000054760244,0.0000050685261,0.0000050685261,716.85,716
2022-07-06T00:00:00Z,0.0000048799323,0.0000052119089,0.0000048799323,0.0000052119089,200.10,0.0000048799323,0.0000052119089,0.0000048799323,0.0000052119089,200.10,200
2022-07-05T00:00:00Z,0.0000051322240,0.0000051322240,0.0000048669154,0.0000048669154,630.86,0.0000051322240,0.0000051322240,0.0000048669154,0.0000048669154,630.86,630
2022-07-04T00:00:00Z,0.0000047851747,0.0000051151580,0.0000047851747,0.0000051151580,115.20,0.0000047851747,0.0000051151580,0.0000047851747,0.0000051151580,115.20,115
2022-07-03T00:00:00Z,0.0000047115523,0.0000047755193,0.0000046691400,0.0000047755193,587.58,0.0000047115523,0.0000047755193,0.0000046691400,0.0000047755193,587.58,587
2022-07-02T00:00:00Z,0.0000046041645,0.0000046235593,0.0000043541607,0.0000043541607,103.36,0.0000046041645,0.0000046235593,0.0000043541607,0.0000043541607,103.36,103